,open,high,low,close,volume,pct_chg,ret
2010-11-04,0.0,0.0,0.0,114.815,0.0,-0.18335001,-0.0018335001
2010-11-05,0.0,0.0,0.0,114.7355,0.0,-0.06924182,-0.0006924181999999999
2010-11-08,0.0,0.0,0.0,114.5739,0.0,-0.14084568,-0.0014084568
2010-11-09,0.0,0.0,0.0,114.5109,0.0,-0.05498635,-0.0005498635
2010-11-10,0.0,0.0,0.0,114.1812,0.0,-0.28792019,-0.0028792019000000004
2010-11-11,0.0,0.0,0.0,113.7527,0.0,-0.37528069,-0.0037528069
2010-11-12,0.0,0.0,0.0,113.6075,0.0,-0.12764532,-0.0012764532000000002
2010-11-15,0.0,0.0,0.0,113.6424,0.0,0.0307198,0.000307198
2010-11-16,0.0,0.0,0.0,113.6699,0.0,0.02419871,0.0002419871
2010-11-17,0.0,0.0,0.0,113.658,0.0,-0.01046891,-0.0001046891
2010-11-18,0.0,0.0,0.0,113.6832,0.0,0.02217178,0.0002217178
2010-11-19,0.0,0.0,0.0,113.5709,0.0,-0.09878329,-0.0009878329
2010-11-22,0.0,0.0,0.0,113.2024,0.0,-0.32446692,-0.0032446692
2010-11-23,0.0,0.0,0.0,113.1094,0.0,-0.08215374,-0.0008215374
2010-11-24,0.0,0.0,0.0,112.9334,0.0,-0.15560157,-0.0015560157
2010-11-25,0.0,0.0,0.0,112.8402,0.0,-0.08252652,-0.0008252652
2010-11-26,0.0,0.0,0.0,112.7208,0.0,-0.10581335,-0.0010581335
2010-11-29,0.0,0.0,0.0,112.7972,0.0,0.06777809,0.0006777809
2010-11-30,0.0,0.0,0.0,112.6705,0.0,-0.11232548,-0.0011232548
2010-12-01,0.0,0.0,0.0,112.7729,0.0,0.09088448,0.0009088448000000001
2010-12-02,0.0,0.0,0.0,112.7755,0.0,0.00230552,2.3055200000000002e-05
2010-12-03,0.0,0.0,0.0,112.7382,0.0,-0.03307456,-0.0003307456
2010-12-06,0.0,0.0,0.0,112.8612,0.0,0.10910233,0.0010910232999999999
2010-12-07,0.0,0.0,0.0,112.9946,0.0,0.11819828,0.0011819828
2010-12-08,0.0,0.0,0.0,113.0192,0.0,0.02177095,0.00021770950000000002
2010-12-09,0.0,0.0,0.0,112.9044,0.0,-0.10157566,-0.0010157566
2010-12-10,0.0,0.0,0.0,112.9839,0.0,0.07041355,0.0007041355
2010-12-13,0.0,0.0,0.0,112.9593,0.0,-0.02177301,-0.0002177301
2010-12-14,0.0,0.0,0.0,112.9774,0.0,0.01602347,0.0001602347
2010-12-15,0.0,0.0,0.0,113.1557,0.0,0.15781917,0.0015781917
2010-12-16,0.0,0.0,0.0,113.1781,0.0,0.01979573,0.0001979573
2010-12-17,0.0,0.0,0.0,113.2701,0.0,0.08128781,0.0008128781
2010-12-20,0.0,0.0,0.0,113.2607,0.0,-0.00829875,-8.29875e-05
2010-12-21,0.0,0.0,0.0,113.4218,0.0,0.14223822,0.0014223821999999999
2010-12-22,0.0,0.0,0.0,113.467,0.0,0.03985125,0.00039851249999999996
2010-12-23,0.0,0.0,0.0,113.4738,0.0,0.00599293,5.9929299999999996e-05
2010-12-24,0.0,0.0,0.0,113.4862,0.0,0.01092763,0.00010927630000000001
2010-12-27,0.0,0.0,0.0,113.2943,0.0,-0.16909545,-0.0016909545000000001
2010-12-28,0.0,0.0,0.0,113.2977,0.0,0.00300103,3.00103e-05
2010-12-29,0.0,0.0,0.0,113.3243,0.0,0.02347797,0.0002347797
2010-12-30,0.0,0.0,0.0,113.4102,0.0,0.07580016,0.0007580016000000001
2010-12-31,0.0,0.0,0.0,113.5594,0.0,0.13155783,0.0013155782999999999
2011-01-04,0.0,0.0,0.0,113.8292,0.0,0.23758491,0.0023758491000000002
2011-01-05,0.0,0.0,0.0,114.1172,0.0,0.25301065,0.0025301065
2011-01-06,0.0,0.0,0.0,114.2351,0.0,0.10331484,0.0010331484000000001
2011-01-07,0.0,0.0,0.0,114.3673,0.0,0.11572625,0.0011572625
2011-01-10,0.0,0.0,0.0,114.4935,0.0,0.11034623,0.0011034623
2011-01-11,0.0,0.0,0.0,114.5394,0.0,0.04008961,0.00040089609999999996
2011-01-12,0.0,0.0,0.0,114.5061,0.0,-0.02907297,-0.0002907297
2011-01-13,0.0,0.0,0.0,114.3442,0.0,-0.14138985,-0.0014138985000000002
2011-01-14,0.0,0.0,0.0,114.2138,0.0,-0.11404164,-0.0011404164
2011-01-17,0.0,0.0,0.0,114.1024,0.0,-0.09753637,-0.0009753637
2011-01-18,0.0,0.0,0.0,113.9104,0.0,-0.1682699,-0.001682699
2011-01-19,0.0,0.0,0.0,113.7472,0.0,-0.1432705,-0.001432705
2011-01-20,0.0,0.0,0.0,113.6093,0.0,-0.12123375,-0.0012123375
2011-01-21,0.0,0.0,0.0,113.6603,0.0,0.04489069,0.0004489069
2011-01-24,0.0,0.0,0.0,113.6996,0.0,0.03457672,0.0003457672
2011-01-25,0.0,0.0,0.0,113.6791,0.0,-0.01802997,-0.0001802997
2011-01-26,0.0,0.0,0.0,113.555,0.0,-0.10916694,-0.0010916694000000001
2011-01-27,0.0,0.0,0.0,113.568,0.0,0.0114482,0.000114482
2011-01-28,0.0,0.0,0.0,113.4752,0.0,-0.08171316,-0.0008171316000000001
2011-01-31,0.0,0.0,0.0,113.4864,0.0,-0.00678449,-6.784489999999999e-05
2011-02-01,0.0,0.0,0.0,113.5959,0.0,0.09648733,0.0009648733
2011-02-09,0.0,0.0,0.0,113.3142,0.0,-0.2479843,-0.002479843
2011-02-10,0.0,0.0,0.0,113.0983,0.0,-0.19053217,-0.0019053217
2011-02-11,0.0,0.0,0.0,113.1117,0.0,0.0118481,0.000118481
2011-02-14,0.0,0.0,0.0,113.0682,0.0,0.03972632,0.00039726320000000004
2011-02-15,0.0,0.0,0.0,112.9487,0.0,-0.10568843,-0.0010568843
2011-02-16,0.0,0.0,0.0,112.8182,0.0,-0.11553918,-0.0011553918
2011-02-17,0.0,0.0,0.0,112.8345,0.0,0.01444802,0.0001444802
2011-02-18,0.0,0.0,0.0,112.9005,0.0,0.05849275,0.0005849275
2011-02-21,0.0,0.0,0.0,112.7188,0.0,-0.16093817,-0.0016093816999999998
2011-02-22,0.0,0.0,0.0,112.709,0.0,-0.0086942,-8.6942e-05
2011-02-23,0.0,0.0,0.0,112.7267,0.0,0.01570416,0.0001570416
2011-02-24,0.0,0.0,0.0,112.898,0.0,0.15196045,0.0015196044999999999
2011-02-25,0.0,0.0,0.0,112.8111,0.0,-0.07697213,-0.0007697213
2011-02-28,0.0,0.0,0.0,112.9092,0.0,0.08695953,0.0008695952999999999
2011-03-01,0.0,0.0,0.0,112.9774,0.0,0.06040252,0.0006040252
2011-03-02,0.0,0.0,0.0,112.9771,0.0,-0.00026554,-2.6554e-06
2011-03-03,0.0,0.0,0.0,113.0521,0.0,0.06638513,0.0006638513
2011-03-04,0.0,0.0,0.0,113.0488,0.0,-0.00291901,-2.91901e-05
2011-03-07,0.0,0.0,0.0,113.1556,0.0,0.09447248,0.0009447247999999999
2011-03-08,0.0,0.0,0.0,113.1708,0.0,0.01343283,0.00013432829999999999
2011-03-09,0.0,0.0,0.0,113.239,0.0,0.06026289,0.0006026289
2011-03-10,0.0,0.0,0.0,113.1778,0.0,-0.05404498,-0.0005404498
2011-03-11,0.0,0.0,0.0,113.1675,0.0,-0.00910072,-9.100719999999999e-05
2011-03-14,0.0,0.0,0.0,113.242,0.0,0.06583162,0.0006583161999999999
2011-03-15,0.0,0.0,0.0,113.2497,0.0,0.0067996,6.7996e-05
2011-03-16,0.0,0.0,0.0,113.2758,0.0,0.02304642,0.0002304642
2011-03-17,0.0,0.0,0.0,113.3839,0.0,0.0954308,0.000954308
2011-03-18,0.0,0.0,0.0,113.518,0.0,0.11827076,0.0011827076
2011-03-21,0.0,0.0,0.0,113.5463,0.0,0.02492997,0.0002492997
2011-03-22,0.0,0.0,0.0,113.5445,0.0,-0.00158526,-1.58526e-05
2011-03-23,0.0,0.0,0.0,113.6055,0.0,0.05372343,0.0005372343
2011-03-24,0.0,0.0,0.0,113.547,0.0,-0.05149399,-0.0005149399
2011-03-25,0.0,0.0,0.0,113.491,0.0,-0.04931878,-0.0004931878
2011-03-28,0.0,0.0,0.0,113.5125,0.0,0.01894423,0.0001894423
2011-03-29,0.0,0.0,0.0,113.502,0.0,-0.00925008,-9.250080000000001e-05
2011-03-30,0.0,0.0,0.0,113.4988,0.0,-0.00281933,-2.81933e-05
2011-03-31,0.0,0.0,0.0,113.4716,0.0,-0.02396501,-0.00023965009999999998
2011-04-01,0.0,0.0,0.0,113.4641,0.0,-0.00660958,-6.60958e-05
2011-04-06,0.0,0.0,0.0,113.5259,0.0,0.03604001,0.00036040009999999996
2011-04-07,0.0,0.0,0.0,113.6243,0.0,0.08667626,0.0008667626000000001
2011-04-08,0.0,0.0,0.0,113.7065,0.0,0.07234368,0.0007234367999999999
2011-04-11,0.0,0.0,0.0,113.7712,0.0,0.05690088,0.0005690088
2011-04-12,0.0,0.0,0.0,113.9684,0.0,0.17333033,0.0017333033
2011-04-13,0.0,0.0,0.0,114.184,0.0,0.18917525,0.0018917525
2011-04-14,0.0,0.0,0.0,114.3017,0.0,0.10307924,0.0010307924000000001
2011-04-15,0.0,0.0,0.0,114.47,0.0,0.1472419,0.001472419
2011-04-18,0.0,0.0,0.0,114.611,0.0,0.12317638,0.0012317638
2011-04-19,0.0,0.0,0.0,114.7355,0.0,0.10862832,0.0010862832
2011-04-20,0.0,0.0,0.0,114.6746,0.0,-0.0530786,-0.000530786
2011-04-21,0.0,0.0,0.0,114.5866,0.0,-0.07673888,-0.0007673888
2011-04-22,0.0,0.0,0.0,114.6941,0.0,0.09381551,0.0009381551
2011-04-25,0.0,0.0,0.0,114.6904,0.0,-0.00322597,-3.22597e-05
2011-04-26,0.0,0.0,0.0,114.61,0.0,-0.07010177,-0.0007010177
2011-04-27,0.0,0.0,0.0,114.6816,0.0,0.06247273,0.0006247272999999999
2011-04-28,0.0,0.0,0.0,114.6281,0.0,-0.0466509,-0.00046650900000000004
2011-04-29,0.0,0.0,0.0,114.7478,0.0,0.10442466,0.0010442466
2011-05-03,0.0,0.0,0.0,114.7021,0.0,-0.03982647,-0.00039826470000000003
2011-05-04,0.0,0.0,0.0,114.8826,0.0,0.15736416,0.0015736416
2011-05-05,0.0,0.0,0.0,114.946,0.0,0.05518677,0.0005518677000000001
2011-05-06,0.0,0.0,0.0,115.1576,0.0,0.18408644,0.0018408644
2011-05-09,0.0,0.0,0.0,115.2636,0.0,0.09204777,0.0009204777
2011-05-10,0.0,0.0,0.0,115.4262,0.0,0.14106795,0.0014106795
2011-05-11,0.0,0.0,0.0,115.4834,0.0,0.04955547,0.0004955547
2011-05-12,0.0,0.0,0.0,115.5851,0.0,0.0880646,0.0008806460000000001
2011-05-13,0.0,0.0,0.0,115.4745,0.0,-0.09568707,-0.0009568707
2011-05-16,0.0,0.0,0.0,115.5111,0.0,0.03169531,0.00031695309999999995
2011-05-17,0.0,0.0,0.0,115.4206,0.0,-0.07834745,-0.0007834745
2011-05-18,0.0,0.0,0.0,115.4683,0.0,0.04132711,0.00041327110000000003
2011-05-19,0.0,0.0,0.0,115.3748,0.0,-0.08097461,-0.0008097461
2011-05-20,0.0,0.0,0.0,115.4813,0.0,0.09230785,0.0009230785
2011-05-23,0.0,0.0,0.0,115.2996,0.0,-0.15734149,-0.0015734149
2011-05-24,0.0,0.0,0.0,115.2448,0.0,-0.04752835,-0.00047528349999999996
2011-05-25,0.0,0.0,0.0,115.375,0.0,0.1129769,0.001129769
2011-05-26,0.0,0.0,0.0,115.5415,0.0,0.14431203,0.0014431203
2011-05-27,0.0,0.0,0.0,115.6631,0.0,0.10524357,0.0010524357
2011-05-30,0.0,0.0,0.0,115.6113,0.0,-0.04478524,-0.00044785239999999997
2011-05-31,0.0,0.0,0.0,115.6331,0.0,0.01885629,0.0001885629
2011-06-01,0.0,0.0,0.0,115.5612,0.0,-0.06217943,-0.0006217943
2011-06-02,0.0,0.0,0.0,115.5669,0.0,0.00493245,4.93245e-05
2011-06-03,0.0,0.0,0.0,115.5205,0.0,-0.0401499,-0.00040149900000000004
2011-06-07,0.0,0.0,0.0,115.5145,0.0,-0.00519388,-5.19388e-05
2011-06-08,0.0,0.0,0.0,115.536,0.0,0.01861238,0.0001861238
2011-06-09,0.0,0.0,0.0,115.4956,0.0,-0.03496746,-0.0003496746
2011-06-10,0.0,0.0,0.0,115.4752,0.0,-0.01766301,-0.0001766301
2011-06-13,0.0,0.0,0.0,115.4138,0.0,-0.05317159,-0.0005317159
2011-06-14,0.0,0.0,0.0,115.2344,0.0,-0.15544068,-0.0015544068
2011-06-15,0.0,0.0,0.0,115.0544,0.0,-0.15620336,-0.0015620336000000002
2011-06-16,0.0,0.0,0.0,114.967,0.0,-0.07596407,-0.0007596406999999999
2011-06-17,0.0,0.0,0.0,114.9692,0.0,0.00191359,1.91359e-05
2011-06-20,0.0,0.0,0.0,115.0405,0.0,0.06201661,0.0006201661
2011-06-21,0.0,0.0,0.0,115.1645,0.0,0.10778813,0.0010778813
2011-06-22,0.0,0.0,0.0,115.1272,0.0,-0.03238845,-0.0003238845
2011-06-23,0.0,0.0,0.0,115.0679,0.0,-0.05150824,-0.0005150824
2011-06-24,0.0,0.0,0.0,115.1377,0.0,0.06065984,0.0006065984
2011-06-27,0.0,0.0,0.0,115.1854,0.0,0.04142865,0.0004142865
2011-06-28,0.0,0.0,0.0,115.2789,0.0,0.08117348,0.0008117348000000001
2011-06-29,0.0,0.0,0.0,115.3321,0.0,0.04614895,0.0004614895
2011-06-30,0.0,0.0,0.0,115.1925,0.0,-0.12104176,-0.0012104176
2011-07-01,0.0,0.0,0.0,115.2811,0.0,0.07691473,0.0007691473
2011-07-04,0.0,0.0,0.0,115.3195,0.0,0.03330988,0.0003330988
2011-07-05,0.0,0.0,0.0,115.359,0.0,0.03425266,0.0003425266
2011-07-06,0.0,0.0,0.0,115.368,0.0,0.00780173,7.80173e-05
2011-07-07,0.0,0.0,0.0,115.1284,0.0,-0.20768324,-0.0020768324
2011-07-08,0.0,0.0,0.0,115.2095,0.0,0.07044309,0.0007044309
2011-07-11,0.0,0.0,0.0,115.2413,0.0,0.02760189,0.0002760189
2011-07-12,0.0,0.0,0.0,115.2572,0.0,0.01379714,0.0001379714
2011-07-13,0.0,0.0,0.0,115.1656,0.0,-0.07947443,-0.0007947443
2011-07-14,0.0,0.0,0.0,115.0529,0.0,-0.09785908,-0.0009785908
2011-07-15,0.0,0.0,0.0,114.9261,0.0,-0.11021017,-0.0011021016999999999
2011-07-18,0.0,0.0,0.0,114.9765,0.0,0.04385427,0.0004385427
2011-07-19,0.0,0.0,0.0,114.8898,0.0,-0.07540671,-0.0007540671
2011-07-20,0.0,0.0,0.0,114.6573,0.0,-0.20236783,-0.0020236782999999998
2011-07-21,0.0,0.0,0.0,114.3832,0.0,-0.23906023,-0.0023906023
2011-07-22,0.0,0.0,0.0,114.2629,0.0,-0.10517279,-0.0010517279
2011-07-25,0.0,0.0,0.0,114.2181,0.0,-0.03920783,-0.0003920783
2011-07-26,0.0,0.0,0.0,114.1975,0.0,-0.01803567,-0.0001803567
2011-07-27,0.0,0.0,0.0,114.2254,0.0,0.02443136,0.0002443136
2011-07-28,0.0,0.0,0.0,114.1848,0.0,-0.03554376,-0.0003554376
2011-07-29,0.0,0.0,0.0,114.1577,0.0,-0.02373346,-0.0002373346
2011-08-01,0.0,0.0,0.0,114.1058,0.0,-0.04546342,-0.0004546342
2011-08-02,0.0,0.0,0.0,113.9536,0.0,-0.13338498,-0.0013338497999999999
2011-08-03,0.0,0.0,0.0,113.7805,0.0,-0.15190393,-0.0015190393
2011-08-04,0.0,0.0,0.0,113.8068,0.0,0.02311468,0.00023114679999999997
2011-08-05,0.0,0.0,0.0,113.9755,0.0,0.14823367,0.0014823367000000001
2011-08-08,0.0,0.0,0.0,114.0344,0.0,0.05167777,0.0005167777
2011-08-09,0.0,0.0,0.0,113.9705,0.0,-0.05603572,-0.0005603572
2011-08-10,0.0,0.0,0.0,113.9314,0.0,-0.03430712,-0.00034307120000000004
2011-08-11,0.0,0.0,0.0,114.0392,0.0,0.09461834,0.0009461834
2011-08-12,0.0,0.0,0.0,113.982,0.0,-0.05015819,-0.0005015819
2011-08-15,0.0,0.0,0.0,114.0888,0.0,0.09369901,0.0009369901
2011-08-16,0.0,0.0,0.0,114.1996,0.0,0.09711733,0.0009711733
2011-08-17,0.0,0.0,0.0,114.2541,0.0,0.04772346,0.00047723460000000003
2011-08-18,0.0,0.0,0.0,114.2175,0.0,-0.03203386,-0.00032033859999999997
2011-08-19,0.0,0.0,0.0,114.3785,0.0,0.14095913,0.0014095912999999999
2011-08-22,0.0,0.0,0.0,114.415,0.0,0.03191159,0.00031911589999999995
2011-08-23,0.0,0.0,0.0,114.4378,0.0,0.01992746,0.0001992746
2011-08-24,0.0,0.0,0.0,114.3673,0.0,-0.06160552,-0.0006160552
2011-08-25,0.0,0.0,0.0,114.2671,0.0,-0.08761246,-0.0008761246
2011-08-26,0.0,0.0,0.0,114.1421,0.0,-0.10939282,-0.0010939282
2011-08-29,0.0,0.0,0.0,113.6438,0.0,-0.43656109,-0.0043656109
2011-08-30,0.0,0.0,0.0,113.3406,0.0,-0.26679854,-0.0026679853999999996
2011-08-31,0.0,0.0,0.0,113.3471,0.0,0.00573493,5.73493e-05
2011-09-01,0.0,0.0,0.0,113.4044,0.0,0.05055268,0.0005055268
2011-09-02,0.0,0.0,0.0,113.4471,0.0,0.03765286,0.00037652860000000004
2011-09-05,0.0,0.0,0.0,113.5786,0.0,0.11591306,0.0011591306
2011-09-06,0.0,0.0,0.0,113.4797,0.0,-0.08707626,-0.0008707626000000001
2011-09-07,0.0,0.0,0.0,113.1952,0.0,-0.25070563,-0.0025070563000000002
2011-09-08,0.0,0.0,0.0,113.0498,0.0,-0.12845068,-0.0012845068000000002
