,open,high,low,close,volume,pct_chg,ret
2017-12-28,0.0,0.0,0.0,273.5,0.0,0.0,0.00274977085242889
2017-12-29,0.0,0.0,0.0,273.0,0.0,0.0,-0.001828153564899404
2018-01-02,0.0,0.0,0.0,275.3,0.0,0.0,0.008424908424908395
2018-01-03,0.0,0.0,0.0,276.0,0.0,0.0,0.002542680711950629
2018-01-04,0.0,0.0,0.0,275.19,0.0,0.0,-0.0029347826086956186
2018-01-05,0.0,0.0,0.0,276.26,0.0,0.0,0.0038882226825103228
2018-01-08,0.0,0.0,0.0,276.6,0.0,0.0,0.0012307246796496862
2018-01-09,0.0,0.0,0.0,277.19,0.0,0.0,0.0021330441070135375
2018-01-10,0.0,0.0,0.0,276.65,0.0,0.0,-0.0019481222266316545
2018-01-11,0.0,0.0,0.0,277.8,0.0,0.0,0.004156876920296426
2018-01-12,0.0,0.0,0.0,278.38,0.0,0.0,0.002087832973362014
2018-01-15,0.0,0.0,0.0,279.54,0.0,0.0,0.0041669660176737455
2018-01-16,0.0,0.0,0.0,278.8,0.0,0.0,-0.0026472061243472123
2018-01-17,0.0,0.0,0.0,277.65,0.0,0.0,-0.00412482065997144
2018-01-18,0.0,0.0,0.0,276.15,0.0,0.0,-0.0054024851431658805
2018-01-19,0.0,0.0,0.0,275.6,0.0,0.0,-0.0019916711931919906
2018-01-22,0.0,0.0,0.0,275.95,0.0,0.0,0.0012699564586355905
2018-01-23,0.0,0.0,0.0,277.14,0.0,0.0,0.004312375430331583
2018-01-24,0.0,0.0,0.0,277.84,0.0,0.0,0.002525799235043591
2018-01-25,0.0,0.0,0.0,278.87,0.0,0.0,0.0037071695940109617
2018-01-26,0.0,0.0,0.0,277.5,0.0,0.0,-0.004912683329149847
2018-01-29,0.0,0.0,0.0,275.98,0.0,0.0,-0.005477477477477399
2018-01-30,0.0,0.0,0.0,274.0,0.0,0.0,-0.007174432929922481
2018-01-31,0.0,0.0,0.0,274.05,0.0,0.0,0.0001824817518247812
2018-02-01,0.0,0.0,0.0,273.4,0.0,0.0,-0.002371829958036975
2018-02-02,0.0,0.0,0.0,273.75,0.0,0.0,0.001280175566934938
2018-02-05,0.0,0.0,0.0,271.49,0.0,0.0,-0.008255707762557019
2018-02-06,0.0,0.0,0.0,273.24,0.0,0.0,0.0064459096099303
2018-02-07,0.0,0.0,0.0,269.79,0.0,0.0,-0.012626262626262541
2018-02-08,0.0,0.0,0.0,269.3,0.0,0.0,-0.001816227436154061
2018-02-09,0.0,0.0,0.0,269.55,0.0,0.0,0.0009283327144449238
2018-02-12,0.0,0.0,0.0,270.1,0.0,0.0,0.0020404377666480844
2018-02-13,0.0,0.0,0.0,271.14,0.0,0.0,0.0038504257682339116
2018-02-14,0.0,0.0,0.0,273.21,0.0,0.0,0.007634432396547819
2018-02-22,0.0,0.0,0.0,271.36,0.0,0.0,-0.006771348047289516
2018-02-23,0.0,0.0,0.0,271.96,0.0,0.0,0.0022110849056602433
2018-02-26,0.0,0.0,0.0,273.6,0.0,0.0,0.0060302985733198256
2018-02-27,0.0,0.0,0.0,272.36,0.0,0.0,-0.004532163742690054
2018-02-28,0.0,0.0,0.0,270.3,0.0,0.0,-0.007563518872081065
2018-03-01,0.0,0.0,0.0,269.78,0.0,0.0,-0.0019237883832780023
2018-03-02,0.0,0.0,0.0,270.9,0.0,0.0,0.004151530877010812
2018-03-05,0.0,0.0,0.0,272.09,0.0,0.0,0.004392764857881204
2018-03-06,0.0,0.0,0.0,271.15,0.0,0.0,-0.003454739240692395
2018-03-07,0.0,0.0,0.0,272.3,0.0,0.0,0.004241194910566293
2018-03-08,0.0,0.0,0.0,272.21,0.0,0.0,-0.0003305178112377183
2018-03-09,0.0,0.0,0.0,270.6,0.0,0.0,-0.005914551265566836
2018-03-12,0.0,0.0,0.0,270.8,0.0,0.0,0.0007390983000739038
2018-03-13,0.0,0.0,0.0,270.7,0.0,0.0,-0.00036927621861160276
2018-03-14,0.0,0.0,0.0,271.12,0.0,0.0,0.001551533062430721
2018-03-15,0.0,0.0,0.0,270.97,0.0,0.0,-0.0005532605488344222
2018-03-16,0.0,0.0,0.0,270.21,0.0,0.0,-0.0028047385319409646
2018-03-19,0.0,0.0,0.0,268.6,0.0,0.0,-0.005958328707301619
2018-03-20,0.0,0.0,0.0,269.51,0.0,0.0,0.0033879374534622198
2018-03-21,0.0,0.0,0.0,269.74,0.0,0.0,0.0008534006159326424
2018-03-22,0.0,0.0,0.0,272.1,0.0,0.0,0.008749165863424002
2018-03-23,0.0,0.0,0.0,274.97,0.0,0.0,0.010547592796765981
2018-03-26,0.0,0.0,0.0,274.18,0.0,0.0,-0.002873040695348661
2018-03-27,0.0,0.0,0.0,274.1,0.0,0.0,-0.0002917791232036615
2018-03-28,0.0,0.0,0.0,272.52,0.0,0.0,-0.005764319591390121
2018-03-29,0.0,0.0,0.0,269.9,0.0,0.0,-0.009613973286364375
2018-03-30,0.0,0.0,0.0,270.56,0.0,0.0,0.002445350129677726
2018-04-02,0.0,0.0,0.0,270.84,0.0,0.0,0.0010348905972796807
2018-04-03,0.0,0.0,0.0,272.44,0.0,0.0,0.005907546891153581
2018-04-04,0.0,0.0,0.0,272.16,0.0,0.0,-0.0010277492291880241
2018-04-09,0.0,0.0,0.0,271.5,0.0,0.0,-0.0024250440917108484
2018-04-10,0.0,0.0,0.0,271.97,0.0,0.0,0.0017311233885819455
2018-04-11,0.0,0.0,0.0,272.9,0.0,0.0,0.003419494797220146
